"Participant.Public.ID","Participant.Private.ID","country","Rhythm","Harmony","groove","pleasure","MT","GMS","MS","EE","MR","SM","SR","BMRQ","gender","age"
"ru7rgbsy","10415796","denmark","4","2",56,26,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","4","3",30,20,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","4","1",10,58,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","1","4",20,32,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","1","2",83,85,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","1","3",68,66,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","1","1",62,46,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","2","4",69,66,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","2","2",86,77,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","2","3",80,77,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","2","1",82,77,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","3","4",83,31,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","3","2",82,98,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","3","3",86,85,44,112,18,17,20,18,19,92,"2",23
"ru7rgbsy","10415796","denmark","3","1",89,83,44,112,18,17,20,18,19,92,"2",23
"s2hupvg9","10747823","chinese","4","4",25,98,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","4","2",34,74,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","4","3",72,74,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","4","1",34,27,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","1","4",77,76,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","1","2",28,85,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","1","3",33,83,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","1","1",99,60,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","2","4",63,85,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","2","2",88,95,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","2","3",41,76,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","2","1",83,70,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","3","4",34,74,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","3","2",29,40,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","3","3",36,90,29,111,19,19,17,19,20,94,"1",22
"s2hupvg9","10747823","chinese","3","1",7,69,29,111,19,19,17,19,20,94,"1",22
"s472kaiz","10615519","chinese","4","4",35,36,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","4","2",65,61,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","4","3",45,65,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","4","1",34,23,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","1","4",60,61,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","1","2",60,78,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","1","3",62,71,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","1","1",59,41,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","2","4",61,62,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","2","2",61,64,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","2","3",76,58,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","2","1",37,65,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","3","4",49,68,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","3","2",58,71,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","3","3",59,38,28,77,14,18,15,15,17,79,"1",23
"s472kaiz","10615519","chinese","3","1",60,59,28,77,14,18,15,15,17,79,"1",23
"s71qcm2l","10746379","chinese","4","4",28,57,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","4","2",67,35,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","4","3",29,39,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","4","1",41,42,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","1","4",44,32,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","1","2",19,38,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","1","3",34,29,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","1","1",21,29,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","2","4",79,69,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","2","2",81,78,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","2","3",74,64,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","2","1",69,75,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","3","4",91,89,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","3","2",87,86,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","3","3",90,82,18,74,16,19,12,18,16,81,"1",21
"s71qcm2l","10746379","chinese","3","1",89,82,18,74,16,19,12,18,16,81,"1",21
"scau2cfs","10615397","chinese","4","4",21,39,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","4","2",41,39,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","4","3",40,30,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","4","1",38,31,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","1","4",39,66,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","1","2",64,41,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","1","3",38,40,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","1","1",61,40,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","2","4",68,61,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","2","2",59,55,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","2","3",65,65,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","2","1",87,62,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","3","4",62,73,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","3","2",63,67,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","3","3",62,59,29,94,16,18,18,16,17,85,"1",20
"scau2cfs","10615397","chinese","3","1",68,56,29,94,16,18,18,16,17,85,"1",20
"se675twb","10615467","chinese","4","4",42,27,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","4","2",36,32,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","4","3",38,21,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","4","1",76,40,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","1","4",49,35,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","1","2",66,69,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","1","3",71,39,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","1","1",26,74,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","2","4",62,60,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","2","2",88,64,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","2","3",93,80,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","2","1",57,43,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","3","4",73,59,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","3","2",84,66,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","3","3",80,81,12,57,18,20,17,16,17,88,"2",22
"se675twb","10615467","chinese","3","1",69,70,12,57,18,20,17,16,17,88,"2",22
"sm6y0z0h","10345658","denmark","4","4",0,0,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","4","2",0,0,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","4","3",0,0,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","4","1",0,0,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","1","4",24,0,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","1","2",39,4,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","1","3",32,24,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","1","1",7,35,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","2","4",7,20,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","2","2",45,0,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","2","3",34,45,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","2","1",19,55,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","3","4",90,76,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","3","2",75,100,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","3","3",88,11,28,90,12,15,19,14,14,74,"2",26
"sm6y0z0h","10345658","denmark","3","1",100,88,28,90,12,15,19,14,14,74,"2",26
"suxqn0mw","10695583","denmark","4","4",0,4,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","4","2",9,5,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","4","3",0,0,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","4","1",3,4,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","1","4",23,13,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","1","2",21,9,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","1","3",10,5,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","1","1",32,9,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","2","4",67,60,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","2","2",82,83,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","2","3",69,68,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","2","1",63,77,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","3","4",90,58,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","3","2",92,74,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","3","3",97,59,22,66,12,18,19,17,15,81,"2",23
"suxqn0mw","10695583","denmark","3","1",90,79,22,66,12,18,19,17,15,81,"2",23
"t5zn7nvd","10747836","chinese","4","4",15,27,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","4","2",24,28,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","4","3",41,33,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","4","1",40,76,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","1","4",36,19,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","1","2",34,73,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","1","3",15,10,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","1","1",22,71,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","2","4",31,70,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","2","2",36,63,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","2","3",32,41,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","2","1",60,72,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","3","4",21,66,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","3","2",64,34,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","3","3",24,16,24,84,17,18,18,18,17,88,"2",20
"t5zn7nvd","10747836","chinese","3","1",59,23,24,84,17,18,18,18,17,88,"2",20
"t7zj7gx3","10745076","chinese","4","4",69,72,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","4","2",60,65,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","4","3",40,40,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","4","1",71,79,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","1","4",27,31,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","1","2",54,65,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","1","3",44,31,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","1","1",77,82,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","2","4",19,26,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","2","2",66,80,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","2","3",64,31,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","2","1",60,65,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","3","4",30,26,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","3","2",71,67,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","3","3",40,40,24,73,16,18,17,19,16,86,"1",22
"t7zj7gx3","10745076","chinese","3","1",77,65,24,73,16,18,17,19,16,86,"1",22
"u38i920s","10620266","chinese","4","4",29,15,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","4","2",36,37,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","4","3",40,36,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","4","1",21,44,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","1","4",34,38,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","1","2",57,55,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","1","3",61,60,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","1","1",54,59,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","2","4",64,47,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","2","2",45,56,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","2","3",72,57,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","2","1",64,40,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","3","4",93,64,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","3","2",90,70,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","3","3",61,71,15,76,19,20,15,19,18,91,"1",22
"u38i920s","10620266","chinese","3","1",84,93,15,76,19,20,15,19,18,91,"1",22
"ufr6k3bs","10696875","denmark","4","4",17,5,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","4","2",13,20,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","4","3",17,12,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","4","1",34,14,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","1","4",69,9,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","1","2",60,75,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","1","3",30,60,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","1","1",75,64,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","2","4",56,7,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","2","2",81,66,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","2","3",58,23,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","2","1",26,73,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","3","4",39,4,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","3","2",88,34,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","3","3",65,12,21,36,12,15,9,8,9,53,"1",26
"ufr6k3bs","10696875","denmark","3","1",68,85,21,36,12,15,9,8,9,53,"1",26
"utfhovs3","10555623","denmark","4","4",16,14,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","4","2",0,21,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","4","3",2,0,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","4","1",10,16,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","1","4",0,0,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","1","2",16,4,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","1","3",3,0,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","1","1",6,3,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","2","4",12,10,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","2","2",32,59,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","2","3",21,24,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","2","1",24,22,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","3","4",28,13,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","3","2",59,59,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","3","3",35,43,24,81,18,20,15,19,20,92,"1",35
"utfhovs3","10555623","denmark","3","1",80,35,24,81,18,20,15,19,20,92,"1",35
"uufxunjt","10519926","denmark","4","4",7,7,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","4","2",14,7,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","4","3",5,15,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","4","1",20,35,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","1","4",36,33,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","1","2",43,38,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","1","3",34,29,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","1","1",58,56,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","2","4",38,38,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","2","2",34,42,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","2","3",60,64,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","2","1",64,60,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","3","4",58,22,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","3","2",68,76,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","3","3",60,58,18,44,12,16,17,18,15,78,"2",22
"uufxunjt","10519926","denmark","3","1",38,80,18,44,12,16,17,18,15,78,"2",22
"ux7600ha","10756109","chinese","4","4",23,32,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","4","2",59,65,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","4","3",61,87,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","4","1",67,28,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","1","4",71,23,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","1","2",74,36,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","1","3",62,30,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","1","1",29,36,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","2","4",75,28,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","2","2",28,62,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","2","3",100,23,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","2","1",31,25,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","3","4",35,70,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","3","2",61,71,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","3","3",74,25,28,84,17,18,19,18,17,89,"1",21
"ux7600ha","10756109","chinese","3","1",73,70,28,84,17,18,19,18,17,89,"1",21
"v007mc3w","10745355","chinese","4","4",37,65,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","4","2",65,69,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","4","3",38,72,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","4","1",76,67,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","1","4",63,66,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","1","2",71,73,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","1","3",62,37,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","1","1",62,68,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","2","4",25,72,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","2","2",41,69,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","2","3",57,70,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","2","1",38,72,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","3","4",29,66,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","3","2",63,67,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","3","3",68,69,22,77,16,17,17,17,16,83,"1",25
"v007mc3w","10745355","chinese","3","1",36,76,22,77,16,17,17,17,16,83,"1",25
"v4uvyfek","10484589","denmark","4","4",42,10,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","4","2",42,22,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","4","3",12,14,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","4","1",8,11,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","1","4",23,67,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","1","2",17,27,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","1","3",14,35,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","1","1",25,45,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","2","4",40,58,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","2","2",56,63,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","2","3",56,68,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","2","1",55,43,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","3","4",77,57,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","3","2",69,83,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","3","3",82,77,7,30,10,11,10,18,12,61,"2",28
"v4uvyfek","10484589","denmark","3","1",61,77,7,30,10,11,10,18,12,61,"2",28
"vivk94td","10615476","chinese","4","4",60,57,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","4","2",59,64,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","4","3",58,60,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","4","1",63,56,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","1","4",61,56,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","1","2",63,58,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","1","3",61,64,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","1","1",34,58,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","2","4",59,65,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","2","2",61,61,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","2","3",61,58,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","2","1",73,60,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","3","4",71,87,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","3","2",86,77,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","3","3",94,81,25,77,16,16,12,17,16,77,"1",23
"vivk94td","10615476","chinese","3","1",74,85,25,77,16,16,12,17,16,77,"1",23
"vrcnyevd","10615499","chinese","4","4",67,8,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","4","2",84,26,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","4","3",78,37,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","4","1",56,28,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","1","4",8,16,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","1","2",77,4,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","1","3",8,80,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","1","1",6,75,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","2","4",65,22,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","2","2",83,71,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","2","3",63,66,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","2","1",76,85,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","3","4",74,62,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","3","2",86,60,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","3","3",71,63,24,88,18,18,14,19,18,87,"1",22
"vrcnyevd","10615499","chinese","3","1",92,86,24,88,18,18,14,19,18,87,"1",22
"vv4byzxd","10470638","denmark","4","4",1,10,23,95,19,20,19,20,19,97,"2",24
"vv4byzxd","10470638","denmark","4","2",0,21,23,95,19,20,19,20,19,97,"2",24
