"Participant.Public.ID","Participant.Private.ID","country","rhythm","wSI","groove","pleasure","MT","GMS","MS","EE","MR","SM","SR","BMRQ","gender","age"
"29v1q34h","10747783","chinese","18",62,61,40,29,86,17,19,17,20,18,91,"2",20
"29v1q34h","10747783","chinese","2",4,57,67,29,86,17,19,17,20,18,91,"2",20
"29v1q34h","10747783","chinese","13",42,64,59,29,86,17,19,17,20,18,91,"2",20
"29v1q34h","10747783","chinese","4",10,66,58,29,86,17,19,17,20,18,91,"2",20
"2ffbv0lp","10757407","chinese","10",32,78,68,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","3",8,75,82,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","13",42,80,62,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","16",54,76,63,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","4",10,89,54,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","5",13,77,83,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","2",4,67,80,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","24",85,95,15,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","11",35,86,68,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","1",0,93,33,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","22",76,74,62,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","21",74,79,77,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","17",59,90,60,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","6",18,81,55,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","19",65,76,79,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","14",44,97,94,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","12",40,75,96,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","23",82,89,78,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","18",62,86,65,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","7",22,62,73,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","15",50,44,45,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","8",24,68,74,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","9",27,82,73,31,103,20,19,16,17,18,90,"1",28
"2ffbv0lp","10757407","chinese","20",69,68,71,31,103,20,19,16,17,18,90,"1",28
"2k2t1xaw","10755906","chinese","6",18,66,69,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","12",40,33,67,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","5",13,70,78,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","1",0,61,35,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","16",54,63,66,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","17",59,65,67,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","19",65,74,68,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","8",24,64,61,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","24",85,67,62,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","22",76,73,77,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","3",8,64,70,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","11",35,77,34,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","18",62,74,67,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","14",44,36,69,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","23",82,61,64,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","13",42,76,72,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","10",32,33,100,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","20",69,62,63,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","2",4,38,77,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","21",74,62,35,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","7",22,65,100,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","9",27,64,71,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","15",50,100,63,28,87,18,17,17,19,18,89,"1",21
"2k2t1xaw","10755906","chinese","4",10,69,73,28,87,18,17,17,19,18,89,"1",21
"2l0uqiz5","10679119","chinese","2",4,20,39,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","6",18,62,78,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","21",74,57,36,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","13",42,90,62,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","9",27,57,63,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","14",44,66,67,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","7",22,35,61,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","10",32,56,57,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","1",0,28,27,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","20",69,33,67,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","8",24,72,30,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","15",50,44,59,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","17",59,72,56,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","11",35,65,60,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","3",8,68,31,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","18",62,29,29,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","16",54,72,65,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","5",13,62,66,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","23",82,21,67,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","24",85,30,63,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","12",40,58,35,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","19",65,27,65,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","22",76,37,72,34,100,18,18,15,17,17,85,"1",20
"2l0uqiz5","10679119","chinese","4",10,36,25,34,100,18,18,15,17,17,85,"1",20
"2lvhod2s","10665766","denmark","16",54,31,64,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","24",85,40,21,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","22",76,0,33,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","17",59,23,25,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","1",0,66,66,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","2",4,70,59,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","12",40,62,74,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","4",10,57,68,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","23",82,21,21,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","15",50,58,34,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","19",65,0,29,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","11",35,100,100,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","7",22,70,100,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","9",27,70,43,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","13",42,66,67,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","8",24,71,62,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","5",13,59,69,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","10",32,32,56,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","6",18,37,56,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","14",44,69,73,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","21",74,31,27,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","18",62,67,32,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","3",8,60,60,7,75,17,20,18,19,16,90,"2",24
"2lvhod2s","10665766","denmark","20",69,23,0,7,75,17,20,18,19,16,90,"2",24
"2qfqx5ns","10612173","denmark","20",69,6,48,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","6",18,8,58,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","2",4,57,34,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","21",74,13,41,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","3",8,63,36,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","13",42,69,72,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","8",24,38,34,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","18",62,29,75,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","16",54,60,82,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","24",85,9,0,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","19",65,66,30,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","1",0,32,6,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","10",32,67,45,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","22",76,59,59,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","9",27,77,44,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","23",82,38,33,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","14",44,87,64,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","4",10,0,71,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","7",22,75,62,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","5",13,70,83,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","17",59,9,41,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","12",40,42,11,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","15",50,26,9,11,69,11,17,20,19,17,84,"2",25
"2qfqx5ns","10612173","denmark","11",35,80,72,11,69,11,17,20,19,17,84,"2",25
"2y1ghdyb","10551166","denmark","15",50,56,30,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","13",42,42,21,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","20",69,30,20,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","7",22,57,54,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","10",32,44,20,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","18",62,28,13,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","9",27,54,24,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","6",18,56,17,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","12",40,34,28,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","1",0,53,11,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","8",24,34,62,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","19",65,42,7,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","5",13,27,28,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","16",54,19,23,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","11",35,61,58,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","17",59,26,28,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","22",76,46,22,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","3",8,59,18,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","23",82,31,39,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","14",44,30,43,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","2",4,58,22,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","4",10,60,34,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","21",74,21,23,24,56,16,18,20,17,12,83,"2",26
"2y1ghdyb","10551166","denmark","24",85,26,15,24,56,16,18,20,17,12,83,"2",26
"3ebpayor","10517382","denmark","11",35,84,76,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","7",22,92,75,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","24",85,22,1,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","9",27,24,67,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","5",13,71,46,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","13",42,100,91,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","18",62,100,98,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","12",40,71,73,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","4",10,0,9,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","23",82,28,22,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","1",0,62,27,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","6",18,90,39,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","17",59,100,88,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","16",54,92,90,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","21",74,42,16,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","10",32,27,10,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","20",69,0,32,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","15",50,0,1,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","2",4,0,1,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","14",44,66,90,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","8",24,79,62,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","3",8,31,16,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","22",76,36,26,47,117,19,15,19,17,15,85,"2",18
"3ebpayor","10517382","denmark","19",65,66,32,47,117,19,15,19,17,15,85,"2",18
"3gyrja1q","10748379","chinese","2",4,86,78,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","10",32,88,85,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","11",35,67,73,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","4",10,65,34,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","16",54,81,69,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","24",85,68,71,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","8",24,76,73,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","17",59,86,78,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","9",27,64,86,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","20",69,73,75,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","15",50,89,78,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","6",18,72,86,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","19",65,78,73,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","12",40,93,69,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","5",13,78,75,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","21",74,76,79,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","7",22,74,72,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","13",42,35,76,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","18",62,83,62,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","22",76,72,72,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","3",8,90,73,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","14",44,79,82,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","1",0,74,71,27,104,19,18,18,19,20,94,"1",22
"3gyrja1q","10748379","chinese","23",82,90,87,27,104,19,18,18,19,20,94,"1",22
"3nion908","10615496","chinese","3",8,61,55,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","11",35,70,54,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","18",62,60,46,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","16",54,59,56,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","19",65,78,37,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","6",18,69,53,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","14",44,70,59,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","2",4,46,42,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","20",69,63,45,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","22",76,43,50,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","7",22,68,53,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","17",59,52,43,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","10",32,59,45,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","8",24,71,51,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","23",82,59,41,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","21",74,61,58,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","12",40,68,59,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","24",85,61,64,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","5",13,71,59,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","9",27,73,56,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","1",0,41,44,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","13",42,58,74,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","15",50,50,56,33,104,20,19,20,18,16,93,"2",24
"3nion908","10615496","chinese","4",10,47,51,33,104,20,19,20,18,16,93,"2",24
"3vgzsb84","10621131","chinese","23",82,82,80,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","4",10,29,75,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","12",40,87,28,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","10",32,66,92,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","6",18,69,80,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","2",4,72,67,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","15",50,74,35,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","9",27,70,79,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","7",22,35,58,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","22",76,63,71,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","19",65,67,44,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","5",13,64,73,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","18",62,80,77,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","3",8,65,68,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","17",59,70,86,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","24",85,64,13,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","14",44,90,78,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","11",35,67,80,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","13",42,81,62,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","21",74,57,25,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","16",54,58,56,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","8",24,58,60,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","20",69,67,95,16,88,17,19,16,18,18,88,"1",20
"3vgzsb84","10621131","chinese","1",0,22,15,16,88,17,19,16,18,18,88,"1",20
"48gjzt2y","10454594","denmark","20",69,23,44,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","8",24,80,74,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","17",59,55,39,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","13",42,85,80,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","9",27,74,44,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","16",54,24,69,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","24",85,11,9,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","7",22,74,24,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","5",13,85,75,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","4",10,76,66,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","15",50,60,71,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","14",44,92,85,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","10",32,84,74,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","11",35,76,85,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","19",65,20,34,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","3",8,67,61,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","22",76,0,28,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","12",40,57,63,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","1",0,31,42,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","18",62,43,52,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","21",74,41,44,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","23",82,0,36,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","6",18,39,31,16,72,11,16,18,18,14,77,"1",23
"48gjzt2y","10454594","denmark","2",4,41,62,16,72,11,16,18,18,14,77,"1",23
"48uynabp","10615324","chinese","11",35,64,34,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","22",76,37,37,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","4",10,88,84,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","19",65,32,66,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","2",4,66,56,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","21",74,12,33,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","6",18,80,65,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","1",0,70,32,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","5",13,81,71,17,60,13,18,16,17,16,80,"2",19
"48uynabp","10615324","chinese","15",50,34,32,17,60,13,18,16,17,16,80,"2",19
